COUNTRY,QUARTER,Broad_Money,CPI,Consumption,External_Balance,FDI_Inflows,FX_Reserves,GDP,PPI,Investment,Credit_to_GDP_Gap,Property_Price,Credit_Total,Capital_Inflow,Exchange_Rate,Policy_Rate,Unemployment,Financial_Openness,t_bill_3m,t_note_10y,term_spread,real_interest_rate,dollar_index,brent_oil,wb_commodities,bdi_avg,epu_avg,vix_avg,Recession_BBQ,Growth_Momentum,Historical_Momentum,Real_Interest_Rate,Inflation_Volatility
Brazil,2009-Q1,0.013698630136986356,1.224793604,-0.03686635944700456,-0.9,-0.622,-0.020618556701030966,-0.04633204633204635,-1.65181996,NA,-0.01621621621621616,0.06172569596268773,-0.018803418803418848,NA,2.3163522803475,12.25,NA,0.33434852957725525,0.211803279,2.736229508,2.52442623,0.395670494,102.3144133,44.52213115,102.0986338,1557,142.1355821,45,0,NA,NA,11.025206396,NA
Brazil,2009-Q2,0.03153153153153143,1.234865335,0.03349282296650724,-24.71900826446281,0.4514991181657848,0.05789473684210522,0.044534412955465674,-1.454029304,NA,0.012820512820512775,0.06878760839224829,0.013937282229965264,NA,2.0748964084308,9.916666666666666,NA,0.33434852957725525,0.17031746,3.320793651,3.15047619,1.11073764,98.12080156,58.87746032,111.73483,3012.333333,108.0282212,33.01571429,0,-0.04633204633204635,NA,8.681801331666666,NA
Brazil,2009-Q3,0.06113537117903922,0.818164285,0.03703703703703698,-0.8411149825783972,-0.07897934386391248,0.10447761194029859,0.04651162790697683,-1.475713352,NA,0.025316455696202667,0.07888511886285543,0.029209621993127044,NA,1.8674905648873,8.75,NA,0.33434852957725525,0.15984375,3.5178125,3.35796875,1.766690228,94.58290625,68.13796875,119.4202479,2663.666667,105.7012242,25.48625,0,0.044534412955465674,-0.04633204633204635,7.931835715,0.19506874477174335
Brazil,2009-Q4,0.04526748971193406,0.889611835,0.03125,-11,0.3192612137203166,0.07657657657657668,0.011111111111111072,0.015101942,NA,0.022927689594356204,0.035705427740905016,0.024207011686143698,NA,1.7393937026103,8.75,NA,0.33434852957725525,0.060483871,3.464032258,3.403548387,-1.441096797,92.11604262,74.56578125,130.7336287,3331.666667,100.3746748,23.071875,0,0.04651162790697683,-8.988166882903381e-4,7.860388165,0.21903960027052655
Brazil,2010-Q1,0.007874015748031482,1.83805062,-0.038961038961038974,0.35307017543859653,0.4099999999999999,0.02092050209205021,-0.0146520146520146,1.856168718,NA,-0.03275862068965518,-0.02703647649335239,-0.02933985330073352,NA,1.8022075959619,8.75,NA,0.08189297467470169,0.109836066,3.717868852,3.608032787,-2.243036996,93.10724737,76.41803279,139.3057423,2861.333333,116.2115084,20.14967213,0,0.011111111111111072,0.014904664843465384,6.91194938,0.4656072423895214
Brazil,2010-Q2,0.0234375,1.468748401,0.027027027027026973,-0.1523500810372771,-0.14184397163120566,0.03688524590163933,0.040892193308550207,3.033519404,NA,-0.0089126559714795,-0.032094985404657606,0.005037783375315019,NA,1.7924552928093,9.75,NA,0.08189297467470169,0.14828125,3.4925,3.34421875,-1.629012175,94.71885156,78.48920635,142.4782039,3279.333333,132.1134302,26.39142857,0,-0.0146520146520146,0.03405238399118452,8.281251599,0.48647130787617787
Brazil,2010-Q3,0.05343511450381677,0.32975995,0.030701754385964897,0.5009560229445507,0.7768595041322315,0.08695652173913038,0.03214285714285725,2.968087497,NA,0.03417266187050361,-0.01761711260406773,8.354218880535225e-4,NA,1.7499728337166,10.75,NA,0.08189297467470169,0.15484375,2.78453125,2.6296875,-1.048245672,93.63393906,76.8234375,141.3069078,2375.333333,135.4562071,24.28359375,0,0.040892193308550207,0.014323574788691099,10.42024005,0.6618779463130743
Brazil,2010-Q4,0.04347826086956519,1.838361518,0.042553191489361764,0.154140127388535,0.613953488372093,0.050909090909091015,0,4.317458763,NA,0.026086956521739202,-0.12630265630581416,0.013355592654424209,NA,1.6962392998502,10.75,NA,0.08189297467470169,0.139516129,2.878387097,2.738870968,-1.09016152,90.64960656,86.54,158.4780341,2183.333333,131.3369496,19.3184375,0,0.03214285714285725,0.012450429922548892,8.911638482,0.7142077317773656
Brazil,2011-Q1,0.03819444444444442,2.341750416,-0.04081632653061229,0.0033112582781456013,-0.25648414985590773,0.09688581314878886,-0.02076124567474047,2.801136501,NA,-0.0016949152542372614,-0.12283872343955538,-0.018121911037891292,NA,1.6668078099543,11.416666666666666,NA,-0.17056256532669067,0.126774194,3.457419355,3.330645161,-2.021533532,89.28980161,105.4496774,178.6487898,1296,114.5145878,18.61483871,0,0,0.01946101193313095,9.074916250666666,0.8550548605616146
Brazil,2011-Q2,0.030100334448160515,1.936686206,0.025531914893617058,-0.06270627062706269,-0.015503875968992276,0.05993690851735023,0.03886925795053009,0.56714,NA,0.00679117147707986,-0.140851825581788,0.010067114093959662,0.11478180899705981,1.595673387902,12.083333333333334,NA,-0.17056256532669067,0.045238095,3.201428571,3.156190476,-3.30093673,86.93641875,117.012459,188.6956517,1387.333333,113.2589522,17.48238095,0,-0.02076124567474047,0.024345016817135818,10.146647127333335,0.881917487617748
Brazil,2011-Q3,0.04220779220779214,0.842326743,0.008298755186721962,0.03873239436619724,0.04724409448818889,0.04166666666666674,0.017006802721088343,0.352430145,NA,0.01180438448566612,-0.17907126682601593,-0.0033222591362126463,NA,1.6343280625022,12.333333333333334,NA,-0.17056256532669067,0.025,2.41421875,2.38921875,-3.6908329,87.64447344,113.2350794,183.9158914,1594,188.890021,30.58359375,0,0.03886925795053009,0.0037938704893722606,11.491006590333335,0.6367315237171941
Brazil,2011-Q4,0.04672897196261672,1.426992663,0.03292181069958855,0.20903954802259883,-0.07518796992481203,0.005714285714285783,-0.010033444816053505,1.406766294,NA,0.03833333333333333,-0.14074457182809907,0.02416666666666667,NA,1.7990349452963,11.333333333333334,NA,-0.17056256532669067,0.014754098,2.046721311,2.031967213,-3.33050163,91.37396557,109.4208065,175.0322801,1849.666667,179.5942237,29.93952381,0,0.017006802721088343,0.006036004091929874,9.906340670333334,0.6486122681086349
Brazil,2012-Q1,0.04761904761904767,1.442743516,-0.03984063745019917,-0.05607476635514019,0.19512195121951215,0.03693181818181812,-0.027027027027026973,-0.080329034,NA,0.0032102728731941976,-0.1145863521858349,-0.0032546786004882255,NA,1.7677916249125,10.25,7.293607142857143,-0.17056256532669067,0.070645161,2.04,1.969354839,-2.759294859,90.69970968,118.7106452,181.3353643,788,143.577044,18.20403226,0,-0.010033444816053505,0.011704938332292655,8.807256484,0.44758352588440453
Brazil,2012-Q2,0.02556818181818188,1.200517349,0.024896265560165887,-0.00990099009900991,-0.4217687074829932,0.024657534246575352,0.02777777777777768,2.525108226,NA,0.028799999999999937,-0.12719993957247522,0.03510204081632651,NA,1.9657753614397,8.666666666666666,6.944392857142857,-0.17056256532669067,0.08828125,1.82578125,1.7375,-1.800044337,92.39792656,107.7498333,171.8185464,1027.333333,158.4605469,20.03571429,0,-0.027027027027026973,0.015280871951854976,7.466149317666666,0.2800071015077066
Brazil,2012-Q3,0.0332409972299168,1.070745111,0.020242914979757165,-0.23399999999999999,0.30000000000000004,0.013368983957219305,0.03378378378378377,4.643826788,NA,0.007776049766718529,-0.22577527765757965,-0.01813880126182965,NA,2.0283554816309,7.666666666666667,6.4845,-0.17056256532669067,0.101587302,1.641269841,1.53968254,-1.582800463,92.35402222,109.6284127,170.2951677,788.6666667,141.7010245,16.19269841,0,0.02777777777777768,-0.0066845563739973786,6.595921555666667,0.18081957825993372
Brazil,2012-Q4,0.02144772117962468,1.781289723,0.039682539682539764,0.3577023498694516,0.08597285067873295,-0.0158311345646438,-0.009803921568627416,0.987607763,NA,0.029320987654321007,-0.21154311902677136,0.030522088353413857,NA,2.0568013150781,7.25,6.304142857142857,-0.17056256532669067,0.089672131,1.70704918,1.617377049,-1.814062116,91.03736667,110.1478125,170.0930878,937,163.2728043,16.75290323,0,0.03378378378378377,-0.003094231355100933,5.468710277,0.3123407452040557
Brazil,2013-Q1,0.0209973753280841,2.157773184,-0.04961832061068705,0.40384615384615374,-0.38749999999999996,0.01072386058981234,-0.02310231023102305,0.646530559,NA,-0.0014992503748126884,-0.26137706157553986,-0.019485580670304037,NA,1.9965862805253,7.25,7.378928571428571,-0.17056256532669067,0.086333333,1.951,1.864666667,-1.653983164,91.58443333,112.4433333,173.5782704,809,146.0923658,13.527,0,-0.009803921568627416,0.011511511511511493,5.092226816,0.5081600462565521
